Timestamp,Machine_ID,Machine_Type,Section,Machine_Speed_RPM,Temp_C,Humidity_%,Machine_State,Shift,Energy_kWh,Power_Factor,Motor_Current_A,Voltage_Variation_%,Output_kg,Yarn_Breaks_Count,Waste_kg,Safety_Interlock_Triggered,Auto_Shutdown_Flag,Emergency_Stop_Count,Current_Ratio,Mechanical_Friction_Index,Wear_Score,Degradation_Phase,Component_Health_%,RUL_Hours,Material_Buffer_Level_kg,Yarn_Count_Ne,Speed_Override_Flag,Torque_Load_Index,Efficiency_Index
2024-01-05 11:00:00,MCH-021,Compact,Carding,1269,64.4,49,RUN,A,39.63,0.91,77.7,0.73,136,2,4.53,0,0,0,1.3923378347744422,1.0905050415899584,27.6,Early Wear,72.4,1448.0,289,36,0,0.88,0.91
2024-01-05 12:00:00,MCH-005,Open End,Carding,1150,63.6,52,RUN,A,37.63,0.97,52.0,-2.72,89,0,6.5,0,0,0,0.9434283187245576,1.0933858342710436,27.7,Early Wear,72.3,1446.0,688,24,0,1.2,0.81
2024-01-05 13:00:00,MCH-030,Compact,Carding,1109,59.6,70,RUN,C,41.79,0.98,47.0,2.51,152,2,3.66,0,0,0,0.854952772832949,0.9741135953797304,20.0,Healthy,80.0,1600.0,398,30,0,0.91,0.75
2024-01-05 14:00:00,MCH-026,Compact,Carding,1410,50.9,50,RUN,B,42.09,0.86,44.2,-1.53,164,2,6.92,0,0,0,0.8101708281381544,0.9144895461268416,23.6,Early Wear,76.4,1528.0,641,24,1,0.98,0.81
2024-01-05 15:00:00,MCH-030,Open End,Roving,1065,68.4,58,STOP,B,49.39,0.93,54.4,-1.2,108,0,2.26,0,0,1,0.9895623583428176,1.0342745138257488,20.5,Early Wear,79.5,1590.0,398,30,0,0.91,0.75
2024-01-05 16:00:00,MCH-012,Compact,Drawing,1433,61.9,51,RUN,B,34.2,0.82,56.4,-2.52,126,4,5.96,0,0,0,1.0115295926210606,0.96517508788994,28.2,Early Wear,71.8,1436.0,758,30,0,0.95,0.78
2024-01-05 17:00:00,MCH-019,Compact,Drawing,1188,66.8,55,RUN,A,46.85,0.95,62.6,1.82,62,3,2.41,0,0,0,1.1454711802378774,1.1575605780294014,30.9,Early Wear,69.1,1382.0,537,20,0,1.19,0.74
2024-01-05 18:00:00,MCH-004,Ring Spinning,Drawing,1482,74.8,58,RUN,C,49.71,0.84,62.0,-2.54,175,2,5.3,0,0,0,1.1211813172114922,0.9290124215763196,33.3,Early Wear,66.7,1334.0,415,24,0,0.78,0.89
2024-01-05 19:00:00,MCH-019,Ring Spinning,Drawing,1248,69.1,63,RUN,A,43.67,0.89,65.1,3.74,152,3,4.27,0,0,0,1.1912168344007317,1.152766249644808,37.3,Early Wear,62.7,1254.0,537,20,0,1.19,0.74
2024-01-05 20:00:00,MCH-028,Compact,Drawing,1033,62.7,46,RUN,A,39.12,0.94,52.3,-3.15,70,3,4.44,0,0,0,0.9571324687916616,0.9695967919034244,23.4,Early Wear,76.6,1532.0,316,20,0,0.75,0.73
2024-01-05 21:00:00,MCH-003,Compact,Spinning,1305,72.4,54,RUN,A,39.84,0.87,59.5,0.78,165,3,3.33,0,0,0,1.0714977717496608,1.003265738679976,32.1,Early Wear,67.9,1358.0,451,24,0,0.93,0.94
2024-01-05 22:00:00,MCH-003,Compact,Carding,1081,69.7,72,STOP,B,44.41,0.85,49.0,-0.39,114,2,6.93,0,0,0,0.8824099296761913,1.0013895009678588,33.8,Early Wear,66.2,1324.0,451,24,0,0.93,0.94
2024-01-05 23:00:00,MCH-022,Ring Spinning,Roving,1208,70.5,72,RUN,B,47.57,0.91,59.9,-1.99,69,1,2.08,0,0,0,1.1088133279732244,1.1294578300155391,29.5,Early Wear,70.5,1410.0,498,30,1,1.19,0.76
2024-01-06 00:00:00,MCH-012,Ring Spinning,Roving,1354,64.3,71,STOP,C,32.26,0.85,53.4,-3.38,169,4,4.52,0,1,0,0.9577248270561106,0.9657577808945216,25.3,Early Wear,74.7,1494.0,758,30,0,0.95,0.78
2024-01-06 01:00:00,MCH-025,Open End,Drawing,1217,74.7,72,STOP,B,36.84,0.87,54.9,-2.85,133,2,2.85,0,0,0,1.015441343182062,1.0478478438999477,34.2,Early Wear,65.8,1316.0,434,20,0,1.07,0.84
2024-01-06 02:00:00,MCH-019,Ring Spinning,Spinning,1054,71.5,57,RUN,B,42.59,0.94,62.1,-0.93,153,3,4.79,0,0,0,1.1363220494053063,1.2138545503736613,44.4,Moderate Wear,55.6,1112.0,537,20,0,1.19,0.74
2024-01-06 03:00:00,MCH-013,Ring Spinning,Roving,1454,65.4,60,STOP,B,42.92,0.86,59.5,3.26,162,1,1.56,0,0,0,1.0926574308575578,0.992013023505138,15.2,Healthy,84.8,1696.0,443,40,0,1.0,0.89
2024-01-06 04:00:00,MCH-025,Open End,Drawing,966,67.2,68,RUN,A,41.54,0.84,67.5,-2.52,68,2,4.79,0,0,1,1.2484934547320437,1.2492243207322762,38.8,Early Wear,61.2,1224.0,434,20,0,1.07,0.84
2024-01-06 05:00:00,MCH-006,Compact,Carding,987,64.9,63,RUN,C,37.07,0.9,42.5,0.81,99,2,4.43,0,0,0,0.7812965796847985,0.988628133947061,22.3,Early Wear,77.7,1554.0,344,24,0,0.94,0.92
2024-01-06 06:00:00,MCH-006,Compact,Drawing,1447,61.9,72,IDLE,A,47.23,0.87,52.1,1.41,68,0,4.27,0,0,0,0.9577776894488942,0.9382354024794564,15.5,Healthy,84.5,1690.0,344,24,0,0.94,0.92
2024-01-06 07:00:00,MCH-001,Compact,Carding,1054,68.4,50,RUN,C,35.13,0.96,51.2,0.14,70,3,4.36,0,0,1,0.9336176488172344,1.098180945923868,33.9,Early Wear,66.1,1322.0,386,24,0,1.13,0.79
2024-01-06 08:00:00,MCH-027,Compact,Carding,1374,60.9,62,RUN,A,26.64,0.97,55.3,3.18,63,1,6.58,0,0,0,1.0009864038968035,0.907365306586022,20.5,Early Wear,79.5,1590.0,486,36,0,0.74,0.93
2024-01-06 09:00:00,MCH-001,Compact,Roving,965,61.4,70,RUN,C,47.43,0.91,60.9,-3.15,166,2,6.24,0,0,0,1.110494429940812,1.2229744212349791,37.6,Early Wear,62.4,1248.0,386,24,0,1.13,0.79
2024-01-06 10:00:00,MCH-001,Ring Spinning,Roving,1118,77.9,55,RUN,A,37.59,0.96,47.1,1.65,88,1,2.63,0,0,0,0.8588552980330418,1.0428082018716651,35.5,Early Wear,64.5,1290.0,386,24,0,1.13,0.79
2024-01-06 11:00:00,MCH-014,Ring Spinning,Drawing,1233,66.6,72,RUN,C,40.48,0.85,57.6,0.34,60,2,6.29,0,1,1,1.0278323353293413,0.9330881059676832,25.2,Early Wear,74.8,1496.0,645,40,0,0.71,0.83
2024-01-06 12:00:00,MCH-022,Compact,Carding,1469,61.7,74,RUN,A,35.24,0.85,45.1,3.78,96,6,3.55,0,0,0,0.834849433916401,0.9586720284135548,27.0,Early Wear,73.0,1460.0,498,30,1,1.19,0.76
2024-01-06 13:00:00,MCH-006,Ring Spinning,Roving,1228,69.4,58,IDLE,A,45.66,0.88,59.1,0.67,116,3,6.84,0,0,0,1.086461831985214,1.0248266051497763,36.4,Early Wear,63.6,1272.0,344,24,0,0.94,0.92
2024-01-06 14:00:00,MCH-003,Open End,Carding,1007,66.8,73,RUN,C,41.01,0.83,62.7,1.04,118,3,7.24,0,0,0,1.1291245426672898,1.1210846948085968,38.8,Early Wear,61.2,1224.0,451,24,0,0.93,0.94
2024-01-06 15:00:00,MCH-030,Ring Spinning,Spinning,1216,78.0,55,RUN,C,43.05,0.98,51.8,1.38,176,3,7.15,0,0,0,0.94226709856908,0.9756223139489272,45.3,Moderate Wear,54.7,1094.0,398,30,0,0.91,0.75
2024-01-06 16:00:00,MCH-015,Open End,Roving,1317,63.1,59,RUN,A,38.13,0.85,54.3,1.92,120,2,4.6,0,0,1,0.9855317569170164,1.0507568633343576,25.7,Early Wear,74.3,1486.0,421,30,1,1.18,0.85
2024-01-06 17:00:00,MCH-014,Ring Spinning,Roving,1085,76.8,71,RUN,A,43.35,0.89,61.0,-0.44,128,3,5.77,0,0,0,1.088502994011976,0.9843789093077118,41.5,Moderate Wear,58.5,1170.0,645,40,0,0.71,0.83
2024-01-06 18:00:00,MCH-018,Compact,Roving,1368,73.6,52,IDLE,A,47.2,0.82,56.8,-1.07,136,2,6.77,0,0,0,1.043905815521583,0.8798151739553534,32.3,Early Wear,67.7,1354.0,258,20,0,0.63,0.79
2024-01-06 19:00:00,MCH-027,Open End,Carding,1185,70.2,60,RUN,A,45.77,0.9,63.5,3.82,78,1,1.83,0,0,0,1.149414767584937,0.9823799000254364,21.3,Early Wear,78.7,1574.0,486,36,0,0.74,0.93
2024-01-06 20:00:00,MCH-026,Open End,Roving,1388,70.2,72,RUN,A,36.29,0.94,57.8,3.93,178,3,2.57,0,0,0,1.059454159872971,0.991163411348698,27.2,Early Wear,72.8,1456.0,641,24,1,0.98,0.81
2024-01-06 21:00:00,MCH-023,Open End,Carding,1499,68.6,66,RUN,C,36.88,0.86,58.6,-2.98,94,4,1.58,0,0,0,1.0547666915781608,0.981085292174182,24.7,Early Wear,75.3,1506.0,214,40,0,1.01,0.81
2024-01-06 22:00:00,MCH-027,Ring Spinning,Spinning,1495,65.7,57,RUN,B,42.24,0.93,55.0,3.7,175,0,4.2,0,0,0,0.9955560979082134,0.8879177306848363,13.7,Healthy,86.3,1726.0,486,36,0,0.74,0.93
2024-01-06 23:00:00,MCH-017,Open End,Carding,1202,61.2,56,STOP,B,40.96,0.96,53.0,0.81,77,2,1.89,0,0,0,0.9712342970125142,1.0161157015924456,18.6,Healthy,81.4,1628.0,615,24,0,1.0,0.81
2024-01-07 00:00:00,MCH-021,Ring Spinning,Drawing,1335,76.9,71,RUN,B,35.32,0.87,55.9,3.45,71,1,7.4,0,0,1,1.0016947871800683,0.9610549734996297,39.7,Early Wear,60.3,1206.0,289,36,0,0.88,0.91
2024-01-07 01:00:00,MCH-019,Open End,Drawing,1471,51.8,48,RUN,A,40.15,0.9,49.1,0.17,88,4,7.04,0,0,1,0.8984446477584629,0.9828859541457774,31.2,Early Wear,68.8,1376.0,537,20,0,1.19,0.74
2024-01-07 02:00:00,MCH-009,Open End,Carding,968,59.4,62,RUN,A,52.87,0.86,46.1,1.76,143,0,5.0,0,1,0,0.8316523165231653,1.0538058531319654,22.7,Early Wear,77.3,1546.0,538,24,0,1.03,0.78
2024-01-07 03:00:00,MCH-017,Compact,Carding,900,74.2,63,STOP,A,56.48,0.97,53.7,1.79,177,2,2.76,0,0,0,0.9840619198032456,1.1344675938904367,37.7,Early Wear,62.3,1246.0,615,24,0,1.0,0.81
2024-01-07 04:00:00,MCH-011,Compact,Drawing,1037,66.0,50,STOP,B,39.78,0.95,51.1,-0.24,129,1,4.06,0,0,1,0.9370377966244828,1.0967017864456168,26.2,Early Wear,73.8,1476.0,595,30,0,1.11,0.77
2024-01-07 05:00:00,MCH-024,Open End,Drawing,1315,65.6,61,RUN,B,41.65,0.88,64.1,-3.71,118,3,1.58,0,0,1,1.1649154110494315,0.9810852497655176,19.0,Healthy,81.0,1620.0,328,30,1,0.81,0.85
2024-01-07 06:00:00,MCH-001,Ring Spinning,Drawing,942,65.0,46,IDLE,B,40.14,0.94,58.6,1.06,160,2,6.69,0,0,0,1.0685545746228504,1.2152392958603084,38.1,Early Wear,61.9,1238.0,386,24,0,1.13,0.79
2024-01-07 07:00:00,MCH-009,Open End,Carding,1028,80.5,74,RUN,A,29.46,0.9,40.2,3.6,157,0,4.81,0,0,0,0.7252152521525216,0.987123567389342,38.4,Early Wear,61.6,1232.0,538,24,0,1.03,0.78
2024-01-07 08:00:00,MCH-002,Ring Spinning,Spinning,1462,62.8,57,IDLE,A,34.8,0.98,57.5,-1.5,110,2,6.38,0,0,0,1.0600687553545671,0.9470374049463962,24.1,Early Wear,75.9,1518.0,234,36,0,0.89,0.85
2024-01-07 09:00:00,MCH-013,Open End,Roving,1205,70.0,74,RUN,A,41.67,0.93,62.8,0.94,72,2,3.23,0,0,0,1.1532585992916746,1.077087124971476,30.6,Early Wear,69.4,1388.0,443,40,0,1.0,0.89
2024-01-07 10:00:00,MCH-009,Ring Spinning,Roving,1416,64.4,60,RUN,C,46.27,0.96,44.7,-3.35,118,1,3.09,0,0,0,0.8063960639606397,0.928125183077988,14.6,Healthy,85.4,1708.0,538,24,0,1.03,0.78
2024-01-07 11:00:00,MCH-021,Compact,Spinning,934,75.6,59,RUN,B,52.2,0.84,54.2,-3.82,127,1,2.53,0,0,0,0.9712317972300484,1.0691090805456396,33.8,Early Wear,66.2,1324.0,289,36,0,0.88,0.91
2024-01-07 12:00:00,MCH-022,Ring Spinning,Roving,1086,64.1,63,IDLE,C,41.13,0.97,46.6,-1.31,176,0,1.97,0,0,0,0.8626160448005386,1.0690804601286206,17.4,Healthy,82.6,1652.0,498,30,1,1.19,0.76
2024-01-07 13:00:00,MCH-022,Open End,Carding,1204,65.0,61,RUN,A,51.63,0.82,61.5,1.01,123,2,3.52,0,0,0,1.1384310462496376,1.1429655680769346,28.2,Early Wear,71.8,1436.0,498,30,1,1.19,0.76
2024-01-07 14:00:00,MCH-015,Open End,Spinning,1316,73.1,62,RUN,C,41.08,0.89,53.0,-1.8,84,2,3.26,0,0,0,0.9619370739705684,1.0421793426428096,32.8,Early Wear,67.2,1344.0,421,30,1,1.18,0.85
2024-01-07 15:00:00,MCH-027,Ring Spinning,Drawing,1029,64.0,62,RUN,C,44.59,0.88,78.7,-2.35,169,1,5.67,0,0,0,1.4245502710068436,1.111137120706605,28.9,Early Wear,71.1,1422.0,486,36,0,0.74,0.93
2024-01-07 16:00:00,MCH-003,Compact,Drawing,1081,69.5,54,RUN,A,36.9,0.95,53.3,0.53,70,2,2.67,0,0,0,0.959845903096755,1.029503006766379,26.4,Early Wear,73.6,1472.0,451,24,0,0.93,0.94
2024-01-07 17:00:00,MCH-015,Compact,Roving,1414,67.9,58,RUN,A,44.02,0.82,63.0,-2.28,124,5,7.47,0,0,0,1.1434346350970908,1.080568299098205,42.6,Moderate Wear,57.4,1148.0,421,30,1,1.18,0.85
2024-01-07 18:00:00,MCH-015,Open End,Roving,1431,66.4,57,RUN,C,42.76,0.91,70.7,2.57,124,2,5.15,0,0,0,1.2831877571645132,1.1240746044050556,32.3,Early Wear,67.7,1354.0,421,30,1,1.18,0.85
2024-01-07 19:00:00,MCH-015,Ring Spinning,Spinning,1367,60.3,71,RUN,B,40.47,0.93,48.8,-2.54,130,3,4.79,0,0,0,0.885708098297429,1.0011535209181517,25.6,Early Wear,74.4,1488.0,421,30,1,1.18,0.85
2024-01-07 20:00:00,MCH-025,Open End,Drawing,1306,70.1,52,IDLE,A,38.29,0.85,45.0,2.83,126,2,6.95,0,0,0,0.8323289698213624,0.9612097014378232,32.3,Early Wear,67.7,1354.0,434,20,0,1.07,0.84
2024-01-07 21:00:00,MCH-027,Ring Spinning,Carding,1259,67.6,54,RUN,B,46.29,0.95,66.5,-3.58,119,3,5.54,0,0,0,1.20371782747084,0.978067659667936,29.2,Early Wear,70.8,1416.0,486,36,0,0.74,0.93
2024-01-07 22:00:00,MCH-019,Compact,Drawing,1193,80.1,48,IDLE,B,37.75,0.96,59.7,-0.53,138,2,4.19,0,0,0,1.092406221408966,1.1335800213055394,47.9,Moderate Wear,52.1,1042.0,537,20,0,1.19,0.74
2024-01-07 23:00:00,MCH-018,Compact,Roving,1001,60.1,65,RUN,B,41.39,0.88,55.4,2.86,129,2,5.37,0,0,0,1.0181757426037976,0.946001680888944,22.0,Early Wear,78.0,1560.0,258,20,0,0.63,0.79
2024-01-08 00:00:00,MCH-027,Ring Spinning,Roving,1457,58.9,49,RUN,C,41.43,0.95,74.1,3.15,60,4,3.89,0,0,0,1.341285579181793,0.9670352771989632,24.1,Early Wear,75.9,1518.0,486,36,0,0.74,0.93
2024-01-08 01:00:00,MCH-019,Compact,Roving,998,60.7,70,RUN,A,29.07,0.86,42.7,0.13,122,3,5.88,0,0,0,0.7813357731015553,1.06795735360273,31.2,Early Wear,68.8,1376.0,537,20,0,1.19,0.74
2024-01-08 02:00:00,MCH-006,Ring Spinning,Spinning,1283,65.5,71,RUN,A,45.38,0.95,46.6,-2.1,155,5,6.63,0,0,0,0.8566687203132143,0.9404898776682632,30.9,Early Wear,69.1,1382.0,344,24,0,0.94,0.92
2024-01-08 03:00:00,MCH-015,Open End,Roving,1249,61.0,55,RUN,A,43.58,0.89,47.6,-3.34,82,2,6.2,0,0,1,0.8639283909622464,1.0227820354488186,27.5,Early Wear,72.5,1450.0,421,30,1,1.18,0.85
2024-01-08 04:00:00,MCH-006,Compact,Spinning,1092,59.8,73,RUN,C,56.11,0.89,55.3,-0.07,108,1,6.82,0,0,0,1.016604726036926,1.0427855436282667,27.8,Early Wear,72.2,1444.0,344,24,0,0.94,0.92
2024-01-08 05:00:00,MCH-016,Compact,Roving,1195,67.4,73,RUN,C,42.5,0.85,57.9,-3.23,120,0,2.48,0,0,2,1.068915601988797,1.0750149646453326,21.7,Early Wear,78.3,1566.0,499,24,0,1.07,0.76
2024-01-08 06:00:00,MCH-017,Compact,Carding,1115,75.5,54,RUN,C,39.42,0.92,53.5,3.88,154,4,3.4,0,0,1,0.9803968847201794,1.0456695722295573,40.2,Moderate Wear,59.8,1196.0,615,24,0,1.0,0.81
2024-01-08 07:00:00,MCH-005,Compact,Spinning,1094,62.4,71,RUN,B,37.4,0.83,54.3,1.15,91,1,7.33,0,0,0,0.985156878975836,1.133666419943705,33.3,Early Wear,66.7,1334.0,688,24,0,1.2,0.81
2024-01-08 08:00:00,MCH-025,Ring Spinning,Drawing,1435,64.4,55,RUN,A,42.81,0.92,50.9,-0.45,110,3,6.55,0,0,0,0.9414565458646076,0.9694553157609568,27.6,Early Wear,72.4,1448.0,434,20,0,1.07,0.84
2024-01-08 09:00:00,MCH-020,Compact,Roving,1044,70.1,53,RUN,A,38.09,0.85,62.5,-2.16,176,0,2.53,0,0,0,1.1236838852494018,1.054089715215675,24.1,Early Wear,75.9,1518.0,277,24,0,0.82,0.71
2024-01-08 10:00:00,MCH-015,Open End,Carding,919,61.6,55,RUN,B,47.54,0.89,57.6,3.82,141,0,5.54,0,0,1,1.0454259520887688,1.243080596158631,33.2,Early Wear,66.8,1336.0,421,30,1,1.18,0.85
2024-01-08 11:00:00,MCH-012,Open End,Spinning,1481,71.1,51,RUN,C,38.96,0.89,56.3,1.19,133,2,3.25,0,0,0,1.0097361004355625,0.9554781927846144,25.9,Early Wear,74.1,1482.0,758,30,0,0.95,0.78
2024-01-08 12:00:00,MCH-026,Ring Spinning,Spinning,1158,69.9,66,RUN,C,36.03,0.9,56.0,-1.53,100,1,7.46,0,0,0,1.0264607777315984,1.0411857659841508,35.1,Early Wear,64.9,1298.0,641,24,1,0.98,0.81
2024-01-08 13:00:00,MCH-004,Compact,Drawing,1396,69.6,62,RUN,C,44.28,0.89,72.6,1.06,170,2,7.39,0,0,0,1.3128671553153923,0.989299020141458,34.0,Early Wear,66.0,1320.0,415,24,0,0.78,0.89
2024-01-08 14:00:00,MCH-030,Ring Spinning,Drawing,1347,72.6,59,IDLE,C,52.12,0.95,54.2,-2.35,113,1,1.5,0,0,0,0.9859242614371456,0.9592937267222984,22.5,Early Wear,77.5,1550.0,398,30,0,0.91,0.75
2024-01-08 15:00:00,MCH-018,Ring Spinning,Spinning,1260,55.9,53,RUN,C,42.73,0.82,56.7,1.61,168,5,6.79,0,0,0,1.0420679531703128,0.8964742419505831,28.4,Early Wear,71.6,1432.0,258,20,0,0.63,0.79
2024-01-08 16:00:00,MCH-020,Compact,Roving,1341,67.4,62,IDLE,A,43.04,0.84,53.1,-2.08,164,2,2.61,0,0,0,0.9546818289078915,0.9277829601581716,18.6,Healthy,81.4,1628.0,277,24,0,0.82,0.71
2024-01-08 17:00:00,MCH-023,Ring Spinning,Roving,1056,67.1,66,RUN,A,46.8,0.83,57.6,-3.53,150,5,2.74,0,0,0,1.0367672599812638,1.0996937817631756,33.1,Early Wear,66.9,1338.0,214,40,0,1.01,0.81
2024-01-08 18:00:00,MCH-006,Ring Spinning,Carding,1374,75.7,65,RUN,B,43.47,0.96,51.4,0.9,111,2,3.69,0,1,0,0.944909275195262,0.9482614174561836,32.2,Early Wear,67.8,1356.0,344,24,0,0.94,0.92
2024-01-08 19:00:00,MCH-001,Ring Spinning,Carding,1080,67.1,49,STOP,B,47.26,0.83,64.4,-3.19,79,1,5.47,0,0,0,1.1743159489029278,1.1930969064196442,35.2,Early Wear,64.8,1296.0,386,24,0,1.13,0.79
2024-01-08 20:00:00,MCH-026,Compact,Carding,972,70.5,56,IDLE,C,44.17,0.93,54.4,1.05,163,1,2.66,0,0,0,0.9971333269392668,1.0978457744144126,29.1,Early Wear,70.9,1418.0,641,24,1,0.98,0.81
2024-01-08 21:00:00,MCH-017,Compact,Drawing,1061,72.5,46,RUN,A,43.65,0.93,52.4,1.55,156,1,3.53,0,0,0,0.9602391917633158,1.056349312693076,31.3,Early Wear,68.7,1374.0,615,24,0,1.0,0.81
2024-01-08 22:00:00,MCH-030,Compact,Drawing,1465,75.3,59,RUN,C,48.76,0.91,50.1,3.54,114,1,4.53,0,0,0,0.911343274870867,0.9175261017302548,29.8,Early Wear,70.2,1404.0,398,30,0,0.91,0.75
2024-01-08 23:00:00,MCH-030,Ring Spinning,Carding,1119,60.1,54,RUN,C,39.51,0.93,57.0,1.58,147,3,6.12,0,0,0,1.0368576181165552,1.0332961315773872,29.9,Early Wear,70.1,1402.0,398,30,0,0.91,0.75
2024-01-09 00:00:00,MCH-004,Open End,Drawing,1455,65.8,56,RUN,B,36.96,0.92,53.6,1.7,162,2,3.5,0,0,0,0.9692793322989676,0.8993926353797792,17.0,Healthy,83.0,1660.0,415,24,0,0.78,0.89
2024-01-09 01:00:00,MCH-022,Compact,Spinning,1282,67.0,58,RUN,A,46.21,0.86,43.3,-3.11,169,2,3.95,0,0,0,0.801529500855436,0.9864734814427392,23.7,Early Wear,76.3,1526.0,498,30,1,1.19,0.76
2024-01-09 02:00:00,MCH-017,Compact,Carding,1065,61.2,51,RUN,C,43.01,0.86,35.3,-0.19,97,1,3.63,0,0,0,0.646878692161165,0.9329183063448838,15.9,Healthy,84.1,1682.0,615,24,0,1.0,0.81
2024-01-09 03:00:00,MCH-022,Ring Spinning,Drawing,1103,68.4,60,RUN,A,41.6,0.83,49.5,-0.47,143,2,2.94,0,0,0,0.9162981591765376,1.086876663172214,28.5,Early Wear,71.5,1430.0,498,30,1,1.19,0.76
2024-01-09 04:00:00,MCH-014,Open End,Carding,1375,67.2,53,STOP,B,40.65,0.94,64.5,1.67,95,1,1.62,0,0,0,1.1509580838323352,0.9341335896139672,14.7,Healthy,85.3,1706.0,645,40,0,0.71,0.83
2024-01-09 05:00:00,MCH-014,Open End,Roving,1060,64.9,51,RUN,C,36.08,0.92,61.8,-2.53,167,2,2.42,0,0,0,1.1027784431137724,0.995605677095904,18.6,Healthy,81.4,1628.0,645,40,0,0.71,0.83
2024-01-09 06:00:00,MCH-025,Compact,Spinning,1404,57.4,46,RUN,C,45.29,0.93,55.7,-0.42,149,1,7.03,0,0,0,1.030238302645553,1.0036239168927137,26.2,Early Wear,73.8,1476.0,434,20,0,1.07,0.84
2024-01-09 07:00:00,MCH-027,Open End,Drawing,1394,60.3,64,RUN,C,40.24,0.9,54.0,2.5,104,4,5.56,0,0,0,0.977455077946246,0.8988735051394048,24.1,Early Wear,75.9,1518.0,486,36,0,0.74,0.93
2024-01-09 08:00:00,MCH-001,Compact,Roving,1033,67.6,73,RUN,A,38.27,0.92,62.0,3.18,169,1,4.61,0,0,0,1.1305526216146198,1.1964437329108102,34.3,Early Wear,65.7,1314.0,386,24,0,1.13,0.79
2024-01-09 09:00:00,MCH-020,Ring Spinning,Roving,1331,73.0,57,IDLE,B,44.21,0.94,68.6,3.44,145,4,6.96,0,0,0,1.233355432449743,1.0022068240278266,42.0,Moderate Wear,58.0,1160.0,277,24,0,0.82,0.71
2024-01-09 10:00:00,MCH-008,Compact,Carding,920,87.9,71,RUN,C,44.7,0.85,57.8,3.39,100,2,7.04,0,0,0,1.0428565064373858,1.1632523603154457,61.2,Critical,38.8,776.0,547,40,0,1.01,0.79
2024-01-09 11:00:00,MCH-022,Compact,Spinning,1362,66.0,71,RUN,B,34.93,0.86,50.3,0.81,96,1,3.21,0,0,0,0.9311070183147444,1.015011428208524,20.4,Early Wear,79.6,1592.0,498,30,1,1.19,0.76
2024-01-09 12:00:00,MCH-005,Compact,Drawing,1032,73.5,63,IDLE,B,41.19,0.9,60.5,1.47,161,1,5.96,0,0,0,1.0976425631314564,1.2156475483375369,45.3,Moderate Wear,54.7,1094.0,688,24,0,1.2,0.81
2024-01-09 13:00:00,MCH-011,Compact,Drawing,1159,69.5,58,STOP,A,52.27,0.84,47.8,-3.01,75,3,2.68,0,0,0,0.8765245925371873,1.0289281431874466,28.4,Early Wear,71.6,1432.0,595,30,0,1.11,0.77
2024-01-09 14:00:00,MCH-005,Ring Spinning,Drawing,1038,57.5,71,RUN,C,42.96,0.93,61.9,-3.51,146,1,6.47,0,0,0,1.1230425563278867,1.2248571419851195,36.2,Early Wear,63.8,1276.0,688,24,0,1.2,0.81
2024-01-09 15:00:00,MCH-008,Ring Spinning,Drawing,1459,78.5,51,IDLE,A,33.99,0.86,56.4,0.26,150,2,1.96,0,0,0,1.017597006281463,0.977737865572152,33.7,Early Wear,66.3,1326.0,547,40,0,1.01,0.79
2024-01-09 16:00:00,MCH-020,Ring Spinning,Spinning,1007,74.7,70,RUN,A,48.95,0.94,58.2,-0.37,162,1,2.22,0,0,0,1.046374433944243,1.0411872779404927,30.6,Early Wear,69.4,1388.0,277,24,0,0.82,0.71
2024-01-09 17:00:00,MCH-006,Ring Spinning,Carding,939,66.7,74,STOP,A,42.46,0.97,60.0,-0.17,73,2,5.15,0,0,0,1.103006936025598,1.137486381338507,33.3,Early Wear,66.7,1334.0,344,24,0,0.94,0.92
2024-01-09 18:00:00,MCH-016,Compact,Roving,1148,70.2,54,STOP,A,46.13,0.9,65.8,0.56,104,1,3.68,0,0,0,1.2147607359389094,1.1471026593694018,33.2,Early Wear,66.8,1336.0,499,24,0,1.07,0.76
2024-01-09 19:00:00,MCH-029,Open End,Roving,1471,67.6,72,RUN,B,39.49,0.92,57.2,0.43,99,1,6.87,0,0,0,1.036565447023618,1.0179080600680142,29.9,Early Wear,70.1,1402.0,328,40,0,1.14,0.93
2024-01-09 20:00:00,MCH-013,Compact,Roving,1173,74.0,46,RUN,A,38.4,0.92,63.3,0.91,151,2,6.02,0,0,1,1.1624405945089649,1.091131228948926,41.8,Moderate Wear,58.2,1164.0,443,40,0,1.0,0.89
2024-01-09 21:00:00,MCH-002,Open End,Roving,1075,66.3,64,RUN,B,30.26,0.84,65.5,-2.53,119,1,2.77,0,0,0,1.207556582186507,1.0931353326131612,23.8,Early Wear,76.2,1524.0,234,36,0,0.89,0.85
2024-01-09 22:00:00,MCH-022,Ring Spinning,Carding,1101,62.8,60,RUN,A,39.96,0.87,47.6,-1.72,103,0,5.94,0,0,0,0.8811271187232969,1.0720075097044388,25.5,Early Wear,74.5,1490.0,498,30,1,1.19,0.76
2024-01-09 23:00:00,MCH-001,Ring Spinning,Roving,1452,64.6,71,RUN,C,43.1,0.93,64.4,2.21,169,0,6.26,0,0,0,1.1743159489029278,1.0619052622630516,25.6,Early Wear,74.4,1488.0,386,24,0,1.13,0.79
2024-01-10 00:00:00,MCH-024,Compact,Roving,1182,58.3,73,RUN,C,39.26,0.85,56.7,1.37,132,3,6.16,0,0,0,1.03043219666931,0.9763102830741622,27.1,Early Wear,72.9,1458.0,328,30,1,0.81,0.85
